viewing_id,client_id,agent_id,property_id,viewing_date
3447,322,23,830,2022-10-08
3448,255,46,596,2022-08-25
3449,389,39,1798,2023-04-26
3450,984,2,1406,2023-07-31
3451,250,42,1429,2022-03-08
3452,464,46,1639,2022-01-23
3453,399,37,707,2023-01-04
3454,391,2,1006,2023-03-23
3455,742,29,1863,2023-03-11
3456,92,28,523,2022-12-23
3457,235,18,751,2022-09-24
3458,491,11,346,2022-08-13
3459,875,38,1321,2023-06-14
3460,614,34,1660,2022-07-20
3461,867,3,782,2023-01-09
3462,50,49,469,2022-04-03
3463,725,11,190,2023-09-23
3464,713,36,103,2022-09-14
3465,82,34,1909,2022-09-19
3466,464,10,601,2022-05-26
3467,880,28,571,2022-07-10
3468,235,27,639,2022-06-20
3469,534,5,475,2022-04-05
3470,636,4,1173,2023-11-02
3471,802,48,361,2022-10-23
3472,562,31,1930,2023-03-10
3473,917,11,484,2022-01-18
3474,828,13,1235,2022-03-20
3475,69,50,208,2022-10-03
3476,837,12,1094,2022-05-08
3477,798,30,1134,2023-01-13
3478,741,12,313,2023-07-01
3479,955,12,504,2022-01-09
3480,334,11,1570,2022-10-06
3481,526,2,1026,2023-06-01
3482,917,4,807,2022-05-19
3483,172,4,961,2022-06-09
3484,867,9,496,2023-09-16
3485,855,24,1176,2022-10-13
3486,474,16,932,2022-06-29
3487,728,8,1462,2022-09-12
3488,166,41,1242,2022-02-13
3489,69,25,279,2022-01-01
3490,295,30,1084,2023-05-17
3491,694,49,809,2023-07-18
3492,555,47,828,2023-06-22
3493,478,42,1932,2023-06-17
3494,363,39,1183,2023-02-19
3495,770,17,1073,2023-02-22
3496,171,33,1758,2023-05-27
3497,130,3,424,2022-03-17
3498,615,24,1725,2022-11-02
3499,119,39,1852,2023-02-27
3500,392,25,614,2023-01-18
3501,25,21,998,2022-07-23
3502,769,2,442,2023-03-22
3503,794,41,1537,2022-05-31
3504,461,38,1619,2022-05-24
3505,665,20,812,2022-09-08
3506,146,2,1845,2022-08-21
3507,926,29,518,2023-05-14
3508,409,30,1460,2023-04-22
3509,381,14,949,2022-05-14
3510,426,4,503,2022-05-30
3511,919,41,1890,2022-04-14
3512,303,24,109,2022-12-25
3513,477,25,1817,2023-11-01
3514,894,28,160,2023-09-05
3515,302,23,1682,2023-06-09
3516,565,31,83,2023-05-06
3517,70,23,679,2022-07-18
3518,318,33,340,2022-01-12
3519,104,10,1525,2023-07-30
3520,277,4,51,2023-06-06
3521,224,41,1068,2023-01-16
3522,25,29,827,2022-12-09
3523,818,40,943,2022-12-22
3524,637,21,584,2023-01-12
3525,53,34,1200,2022-05-07
3526,905,29,1554,2023-05-15
3527,444,49,1053,2022-02-07
3528,683,50,1123,2023-08-03
3529,519,5,1983,2022-06-07
3530,956,25,677,2023-11-08
3531,732,29,1499,2023-10-13
3532,274,10,292,2022-07-21
3533,96,40,787,2022-10-10
3534,404,15,86,2022-02-15
3535,311,1,1953,2022-05-17
3536,200,27,1166,2022-07-18
3537,428,10,875,2023-07-15
3538,582,17,1877,2022-08-04
3539,1,5,335,2022-02-08
3540,272,47,989,2022-03-09
3541,225,30,1875,2022-06-19
3542,948,44,1011,2022-04-27
3543,82,43,942,2022-12-17
3544,632,47,763,2023-04-26
3545,979,17,1182,2023-07-26
3546,562,48,678,2023-10-09
3547,681,21,1079,2022-06-09
3548,684,44,1711,2023-08-27
3549,533,44,572,2023-09-01
3550,797,16,464,2022-01-23
3551,445,31,558,2022-12-03
3552,963,33,616,2023-05-26
3553,997,47,829,2022-02-22
3554,975,38,616,2022-09-21
3555,110,10,1137,2022-08-17
3556,865,15,1804,2022-09-12
3557,476,10,1897,2022-04-11
3558,715,35,1036,2023-01-07
3559,423,48,819,2023-03-06
3560,581,22,613,2022-03-25
3561,249,11,1277,2023-05-08
3562,972,43,136,2022-11-18
3563,949,4,893,2023-02-20
3564,835,28,316,2023-03-01
3565,485,2,684,2023-01-15
3566,122,20,483,2023-05-14
3567,901,32,1901,2023-02-10
3568,603,14,831,2023-03-17
3569,870,16,587,2022-09-07
3570,626,11,689,2022-06-13
3571,613,21,1216,2023-01-21
3572,874,6,207,2022-03-26
3573,85,48,18,2022-06-03
3574,554,28,1009,2022-04-05
3575,957,45,1328,2022-06-05
3576,53,1,966,2022-07-01
3577,34,9,597,2023-01-11
3578,696,44,1881,2023-01-01
3579,683,37,180,2022-02-11
3580,170,20,677,2022-04-13
3581,40,38,169,2022-02-10
3582,630,1,1683,2022-07-16
3583,809,11,1838,2023-02-05
3584,844,32,221,2022-10-01
3585,608,19,1261,2023-06-23
3586,74,40,583,2022-05-22
3587,67,30,1242,2022-09-24
3588,162,42,1590,2023-06-12
3589,99,32,1243,2022-08-18
3590,706,19,66,2023-02-07
3591,873,22,1362,2022-06-16
3592,712,31,1660,2023-04-09
3593,368,33,628,2022-10-28
3594,670,46,1669,2023-02-15
3595,429,16,1627,2022-11-13
3596,683,21,432,2022-09-04
3597,473,10,1441,2022-06-08
3598,38,6,121,2023-08-25
3599,897,8,303,2022-04-21
3600,460,9,306,2022-03-17
3601,290,50,682,2022-11-24
3602,594,16,1472,2023-05-09
3603,446,27,252,2023-10-22
3604,685,43,1131,2023-08-25
3605,310,46,430,2023-04-30
3606,672,3,746,2022-06-10
3607,401,13,707,2022-03-09
3608,51,3,1723,2022-09-16
3609,399,12,1665,2023-05-25
3610,475,43,1980,2023-02-12
3611,803,46,1767,2022-11-28
3612,461,9,1671,2022-12-01
3613,764,46,865,2023-11-06
3614,323,49,1161,2022-07-08
3615,8,11,1955,2022-09-14
3616,426,6,998,2022-12-09
3617,152,3,1811,2022-05-24
3618,246,33,1237,2023-05-23
3619,981,18,1859,2022-07-27
3620,739,12,856,2022-02-09
3621,790,1,1294,2023-01-05
3622,729,22,1639,2023-09-22
3623,382,22,6,2022-04-18
3624,495,50,1689,2023-05-29
3625,207,14,303,2022-12-07
3626,697,43,1757,2023-06-02
3627,281,34,801,2023-06-26
3628,605,40,1898,2023-09-19
3629,202,28,1577,2022-02-10
3630,466,47,1211,2023-07-15
3631,298,35,1548,2023-04-13
3632,46,19,682,2022-01-19
3633,418,38,1285,2022-03-06
3634,486,27,1903,2023-04-20
3635,937,39,1172,2022-08-25
3636,946,21,1710,2023-08-29
3637,229,29,543,2022-11-04
3638,913,42,1746,2022-02-09
3639,837,15,1369,2023-08-17
3640,261,26,544,2022-01-05
3641,544,15,84,2022-08-16
3642,975,29,490,2023-02-11
3643,3,28,98,2022-03-19
3644,822,18,1097,2023-07-14
3645,963,27,34,2023-05-29
3646,890,47,1628,2023-10-18
3647,807,20,1575,2023-09-07
3648,680,4,1018,2023-08-18
3649,219,35,1355,2023-07-20
3650,295,50,238,2022-08-29
3651,948,25,1149,2022-12-03
3652,182,35,1344,2022-07-25
3653,15,44,880,2022-03-23
3654,337,42,503,2023-05-07
3655,22,7,266,2022-09-22
3656,174,43,599,2023-11-19
3657,264,27,332,2023-03-13
3658,209,47,336,2023-01-06
3659,100,49,1909,2022-10-23
3660,317,35,1417,2023-07-16
3661,655,5,157,2022-06-09
3662,895,8,1748,2022-01-04
3663,977,16,136,2022-10-04
3664,989,12,233,2023-04-08
3665,346,8,1025,2023-07-02
3666,477,33,251,2023-05-08
3667,685,40,570,2022-03-27
3668,365,6,724,2022-06-30
3669,398,13,1117,2022-09-14
3670,743,2,1866,2023-09-28
3671,824,50,177,2022-03-06
3672,167,10,701,2022-06-14
3673,535,45,1096,2022-07-18
3674,491,49,1294,2022-12-26
3675,31,22,1748,2023-02-03
3676,812,49,886,2022-04-17
3677,827,33,1589,2023-02-17
3678,218,11,390,2023-09-28
3679,653,31,1585,2023-08-24
3680,766,45,138,2022-08-21
3681,855,43,1913,2023-05-22
3682,571,50,938,2023-02-01
3683,330,42,756,2022-07-23
3684,922,3,75,2023-04-09
3685,193,1,1170,2022-12-30
3686,18,43,1913,2023-01-17
3687,665,22,852,2022-01-08
3688,993,21,1766,2023-04-20
3689,88,9,1727,2022-04-09
3690,609,34,1150,2022-04-30
3691,608,9,970,2023-05-22
3692,567,36,1487,2022-12-15
3693,123,40,1661,2022-02-03
3694,806,41,650,2022-09-09
3695,320,35,1684,2023-03-12
3696,301,3,1759,2022-04-20
3697,57,20,1362,2022-05-21
3698,713,17,1671,2023-01-24
3699,157,18,697,2023-02-26
3700,77,34,746,2022-03-18
3701,511,20,1513,2022-11-04
3702,417,2,54,2022-10-19
3703,336,12,1458,2022-04-06
3704,891,9,1908,2023-06-22
3705,618,39,1745,2022-04-13
3706,372,8,195,2022-09-28
3707,787,22,652,2022-05-07
3708,188,37,435,2023-08-20
3709,820,6,475,2022-02-20
3710,284,20,1724,2023-07-18
3711,773,35,1870,2022-03-23
3712,832,46,1125,2023-08-15
3713,892,45,1119,2022-11-01
3714,929,36,1348,2022-11-01
3715,103,26,1541,2022-02-11
3716,320,27,191,2023-11-05
3717,342,18,1518,2022-02-23
3718,141,5,194,2023-08-26
3719,5,7,1826,2023-05-04
3720,44,31,1658,2023-01-05
3721,416,35,219,2022-09-28
3722,163,38,1925,2023-07-29
3723,917,16,168,2022-12-09
3724,173,12,1329,2023-08-06
3725,718,7,1292,2022-01-18
3726,482,14,1493,2022-05-10
3727,174,48,1961,2023-11-30
3728,522,16,836,2022-01-06
3729,698,34,1793,2022-10-07
3730,591,47,1590,2022-07-12
3731,505,36,488,2022-03-02
3732,441,14,1256,2023-11-14
3733,398,13,1690,2023-06-25
3734,300,23,279,2023-02-19
3735,998,38,843,2023-08-16
3736,295,18,511,2023-09-24
3737,877,8,1448,2023-03-07
3738,262,42,1240,2023-05-25
3739,2,8,831,2023-08-28
3740,196,48,519,2022-05-12
3741,591,12,1668,2023-10-19
3742,595,8,1981,2023-11-19
3743,255,9,1457,2022-02-11
3744,237,16,1526,2022-02-17
3745,749,5,1401,2023-02-09
3746,137,14,567,2022-04-26
3747,589,1,1335,2022-08-04
3748,735,8,1700,2022-01-15
3749,424,7,700,2022-07-31
3750,458,10,302,2023-10-26
3751,805,8,1780,2023-01-13
3752,333,27,776,2023-11-07
3753,532,44,564,2023-03-31
3754,680,13,1757,2023-10-13
3755,150,14,798,2022-12-28
3756,193,43,1758,2023-11-10
3757,249,32,1002,2022-10-08
3758,448,4,517,2022-01-04
3759,444,30,325,2022-03-04
3760,801,4,1533,2023-04-15
3761,537,19,418,2023-02-28
3762,114,19,289,2022-10-18
3763,287,12,873,2022-01-15
3764,485,49,1085,2022-03-08
3765,601,30,713,2022-11-07
3766,660,15,921,2022-07-25
3767,705,18,1720,2023-05-04
3768,987,25,553,2022-06-14
3769,492,15,898,2022-05-17
3770,18,50,481,2023-10-23
3771,498,25,449,2023-07-19
3772,522,42,1913,2022-05-29
3773,113,18,1478,2023-01-15
3774,535,17,1413,2022-04-12
3775,279,43,1058,2022-11-14
3776,765,26,42,2022-03-06
3777,581,7,495,2022-10-17
3778,259,16,1552,2023-11-16
3779,954,36,1753,2023-09-21
3780,589,34,1888,2022-07-07
3781,643,32,1083,2022-01-04
3782,153,2,671,2023-07-22
3783,430,37,699,2022-01-02
3784,493,13,384,2022-04-22
3785,751,20,1477,2023-03-12
3786,258,45,1648,2022-10-06
3787,601,13,1288,2023-02-16
3788,686,39,1158,2023-08-01
3789,366,7,779,2023-04-29
3790,640,13,1824,2022-09-08
3791,333,3,1757,2022-12-11
3792,366,31,1555,2022-09-04
3793,546,22,1010,2022-08-22
3794,442,36,34,2022-03-20
3795,106,37,1835,2022-05-21
3796,237,27,1775,2022-02-14
3797,210,30,845,2023-07-02
3798,757,5,211,2023-11-29
3799,1000,36,904,2022-05-19
3800,227,48,440,2022-08-12
3801,380,7,75,2022-09-20
3802,12,38,838,2022-05-04
3803,288,42,1206,2023-04-06
3804,915,14,192,2022-12-15
3805,946,16,1253,2022-05-02
3806,96,17,1621,2023-09-05
3807,550,48,1289,2022-09-04
3808,46,31,1412,2022-10-11
3809,555,11,1347,2022-01-07
3810,949,32,1674,2022-08-10
3811,815,27,1818,2022-12-05
3812,103,6,1032,2023-08-20
3813,235,37,569,2022-01-01
3814,438,45,715,2023-01-01
3815,772,29,1140,2022-06-18
3816,28,48,200,2023-10-05
3817,586,2,1367,2022-10-09
3818,198,12,1685,2022-06-10
3819,240,48,93,2022-07-03
3820,201,14,405,2022-05-16
3821,303,30,126,2023-11-09
3822,461,15,1267,2022-05-18
3823,33,8,1487,2022-07-29
3824,376,41,1550,2022-11-03
3825,855,44,885,2022-06-07
3826,705,5,1708,2022-06-12
3827,486,25,16,2022-06-25
3828,384,3,1092,2022-06-29
3829,701,27,223,2022-03-28
3830,783,11,434,2022-03-16
3831,158,27,223,2023-03-22
3832,235,45,1665,2022-06-20
3833,273,46,1066,2023-07-23
3834,906,44,1088,2023-08-29
3835,921,38,676,2023-04-09
3836,162,39,1092,2023-11-08
3837,581,14,1954,2023-04-05
3838,436,12,1252,2023-04-01
3839,286,21,533,2023-09-13
3840,220,47,1635,2022-01-21
3841,201,26,606,2023-01-20
3842,792,35,953,2022-04-04
3843,896,38,237,2022-05-10
3844,923,4,471,2023-07-01
3845,973,8,1148,2023-05-06
3846,405,42,1190,2022-05-19
3847,55,34,369,2023-07-06
3848,897,15,1637,2022-05-10
3849,247,4,1042,2023-09-14
3850,557,5,495,2023-07-06
3851,566,6,695,2023-06-22
3852,551,6,532,2022-09-25
3853,341,36,279,2022-07-02
3854,46,28,1005,2022-07-30
3855,144,15,1432,2023-10-14
3856,92,34,303,2023-10-02
3857,453,5,865,2023-10-12
3858,560,6,1511,2022-11-26
3859,472,11,1396,2022-10-10
3860,868,22,62,2022-02-03
3861,784,1,1598,2022-01-28
3862,794,43,1415,2022-01-25
3863,884,47,63,2022-03-27
3864,331,11,1552,2023-10-15
3865,600,6,170,2022-07-14
3866,493,7,900,2023-07-06
3867,664,24,118,2023-10-08
3868,767,39,53,2022-06-03
3869,362,21,777,2023-11-20
3870,118,33,1323,2022-10-24
3871,771,19,535,2022-06-13
3872,88,35,1665,2022-06-01
3873,615,43,1181,2023-07-07
3874,489,19,1006,2023-06-19
3875,933,50,157,2022-06-04
3876,180,49,592,2023-05-29
3877,637,3,644,2023-01-24
3878,481,3,1039,2023-03-22
3879,479,2,91,2023-09-06
3880,51,1,1356,2022-09-25
3881,908,16,774,2022-12-20
3882,652,22,182,2023-01-06
3883,742,34,564,2023-06-27
3884,154,26,774,2023-07-31
3885,126,16,846,2022-06-02
3886,817,18,1048,2022-08-22
3887,330,24,1355,2022-02-20
3888,375,20,1683,2022-06-24
3889,804,37,769,2022-02-12
3890,566,46,81,2023-10-03
3891,482,4,833,2022-08-01
3892,247,27,1234,2023-09-21
3893,572,30,1266,2022-12-30
3894,806,2,1582,2023-10-02
3895,798,41,1952,2023-06-23
3896,190,9,133,2022-03-04
3897,275,4,1901,2022-05-06
3898,887,26,518,2023-06-26
3899,128,36,1875,2023-06-26
3900,757,1,536,2023-10-03
3901,751,17,1971,2023-10-22
3902,182,36,1943,2023-05-01
3903,511,16,1057,2022-07-18
3904,388,46,1565,2022-07-12
3905,542,42,132,2023-02-14
3906,275,16,318,2023-11-21
3907,68,10,1427,2023-02-14
3908,634,44,605,2022-06-24
3909,535,37,1322,2023-11-17
3910,683,47,630,2023-02-22
3911,305,11,43,2022-09-06
3912,901,27,1550,2022-05-14
3913,378,47,1486,2023-06-26
3914,442,14,214,2022-11-14
3915,984,50,516,2022-03-26
3916,474,3,1684,2023-02-04
3917,299,41,799,2022-06-10
3918,364,49,766,2022-10-25
3919,888,3,383,2023-02-17
3920,808,15,1477,2023-11-23
3921,378,22,1114,2023-12-01
3922,192,19,393,2022-01-24
3923,685,6,963,2023-01-22
3924,316,27,1623,2022-10-14
3925,884,19,1051,2023-08-13
3926,984,34,1035,2022-01-24
3927,791,15,1497,2022-04-22
3928,378,16,1139,2023-05-28
3929,532,12,1701,2022-10-10
3930,340,47,1992,2022-05-18
3931,477,40,1704,2022-03-05
3932,690,45,697,2022-02-08
3933,297,44,1309,2022-02-28
3934,874,19,490,2022-07-29
3935,939,14,428,2022-12-30
3936,199,34,528,2023-08-25
3937,323,46,251,2023-02-09
3938,746,15,1653,2022-05-25
3939,826,7,185,2022-04-07
3940,729,39,932,2023-06-23
3941,478,47,1800,2022-05-07
3942,558,4,1243,2022-07-23
3943,247,38,188,2023-10-09
3944,696,13,1009,2022-08-10
3945,138,26,1319,2022-11-27
3946,232,3,1808,2023-02-21
3947,876,3,1482,2022-03-20
3948,980,6,1881,2023-09-19
3949,780,33,1018,2022-12-02
3950,399,7,946,2023-05-28
3951,879,27,1596,2023-07-20
3952,738,34,1827,2022-01-09
3953,11,12,428,2022-01-28
3954,831,2,1201,2022-04-20
3955,343,50,850,2022-04-25
3956,563,9,1716,2023-09-04
3957,537,1,501,2023-01-22
3958,342,31,1305,2023-05-25
3959,271,47,581,2023-09-03
3960,123,47,1860,2023-03-02
3961,939,1,1807,2023-09-28
3962,697,14,803,2023-01-12
3963,625,23,275,2022-03-01
3964,79,20,1237,2022-03-14
3965,828,8,1784,2023-06-23
3966,655,50,1178,2022-10-21
3967,112,35,599,2022-08-20
3968,237,26,1086,2023-05-04
3969,352,2,1202,2022-05-23
3970,775,27,399,2022-06-24
3971,835,47,323,2022-08-09
3972,622,39,1036,2022-06-01
3973,76,16,925,2022-10-09
3974,344,22,857,2022-03-20
3975,95,17,1913,2022-02-07
3976,713,48,1756,2022-10-29
3977,134,34,1098,2023-02-22
3978,964,48,88,2023-01-11
3979,646,2,1594,2022-12-12
3980,244,32,1917,2023-02-09
3981,439,28,1979,2022-02-17
3982,532,45,197,2022-04-30
3983,765,9,874,2022-01-19
3984,962,3,1934,2022-07-17
3985,896,4,1066,2022-07-28
3986,370,25,815,2023-09-15
3987,91,49,56,2023-01-31
3988,158,44,934,2022-03-16
3989,329,48,436,2022-04-13
3990,976,12,1573,2022-08-12
3991,261,22,729,2022-02-23
3992,838,28,1043,2023-07-18
3993,188,28,1172,2022-04-22
3994,498,41,1736,2023-05-12
3995,435,49,1150,2023-10-22
3996,925,10,1273,2022-08-04
3997,538,17,595,2022-02-11
3998,119,16,623,2023-07-22
3999,6,34,917,2022-07-18
4000,351,20,487,2023-05-04
4001,884,43,1870,2023-07-18
4002,755,34,280,2023-02-22
4003,48,14,479,2023-10-23
4004,384,40,1483,2022-05-08
4005,55,7,1367,2023-01-15
4006,463,45,1422,2022-01-19
4007,621,4,1040,2023-01-13
4008,579,38,1450,2022-03-08
4009,823,19,586,2023-08-11
4010,187,2,1464,2023-04-09
4011,262,38,1654,2022-06-19
4012,413,49,1225,2023-08-10
4013,639,41,862,2023-10-02
4014,587,25,1781,2023-11-04
4015,304,36,1315,2023-09-12
4016,778,39,1528,2023-11-24
4017,695,49,1750,2023-04-13
4018,92,34,606,2022-05-29
4019,549,24,1187,2023-01-29
4020,653,37,509,2022-05-31
4021,339,37,211,2022-10-29
4022,22,50,1025,2022-11-14
4023,584,40,1623,2022-07-19
4024,977,12,1824,2022-07-14
4025,111,12,1719,2022-08-17
4026,302,50,290,2023-03-17
4027,414,37,1147,2022-02-26
4028,418,40,1433,2022-01-24
4029,572,31,318,2023-02-12
4030,656,8,937,2023-03-04
4031,996,2,1315,2023-03-29
4032,179,48,443,2022-11-13
4033,576,47,468,2023-06-17
4034,622,15,668,2023-11-18
4035,679,39,1860,2023-01-06
4036,666,16,1841,2023-06-17
4037,142,43,1838,2023-07-29
4038,776,2,1713,2022-10-19
4039,848,1,1838,2022-12-19
4040,984,27,1818,2023-11-11
4041,121,10,1848,2023-08-03
4042,625,28,700,2022-01-31
4043,563,10,832,2023-08-28
4044,782,23,1116,2023-11-24
4045,151,28,1354,2022-09-30
4046,96,36,784,2023-08-10
4047,388,23,834,2023-10-08
4048,75,14,31,2023-07-30
4049,494,28,202,2023-11-20
4050,851,44,1807,2022-05-30
4051,785,13,1654,2023-06-26
4052,322,37,690,2022-05-04
4053,258,13,1592,2022-10-01
4054,409,35,306,2022-09-04
4055,602,50,637,2023-06-06
4056,279,41,1842,2022-02-11
4057,876,2,1706,2022-06-18
4058,490,49,459,2022-01-02
4059,7,43,1746,2023-06-11
4060,445,39,801,2023-02-03
4061,65,4,240,2023-02-01
4062,516,13,154,2022-03-25
4063,685,13,1668,2023-09-19
4064,343,2,99,2022-03-09
4065,385,34,115,2023-09-19
4066,664,18,165,2022-10-28
4067,645,39,150,2022-11-26
4068,56,30,836,2022-07-01
4069,884,41,1069,2022-07-20
4070,893,38,1945,2023-03-30
4071,658,27,1285,2022-05-28
4072,52,47,755,2022-08-14
4073,653,18,554,2022-01-18
4074,918,32,903,2023-03-30
4075,614,19,801,2022-06-16
4076,60,46,1932,2023-04-05
4077,907,9,1487,2023-02-17
4078,782,27,1376,2022-05-14
4079,611,9,706,2022-01-20
4080,569,6,1528,2023-05-19
4081,743,41,1692,2023-05-01
4082,945,25,1891,2022-02-18
4083,165,37,1433,2023-09-09
4084,69,50,1593,2022-09-27
4085,24,26,1919,2023-06-21
4086,691,35,539,2022-03-10
4087,994,13,407,2022-07-27
4088,465,15,183,2022-05-16
4089,978,21,733,2022-06-25
4090,208,23,1876,2023-02-15
4091,112,30,1116,2022-03-23
4092,476,1,420,2022-06-18
4093,695,7,161,2023-09-10
4094,168,1,778,2022-04-26
4095,225,49,865,2022-09-01
4096,845,33,1372,2022-11-22
4097,136,30,1016,2023-07-14
4098,588,23,771,2022-05-05
4099,195,14,917,2022-03-18
4100,913,43,1117,2022-10-31
4101,315,17,1214,2022-02-20
4102,744,11,1771,2023-08-16
4103,331,4,289,2023-02-10
4104,302,33,89,2022-04-07
4105,442,18,584,2022-02-24
4106,243,29,420,2023-11-30
4107,257,7,816,2023-04-27
4108,548,7,1900,2022-05-26
4109,927,30,1518,2023-05-27
4110,684,33,349,2022-07-11
4111,77,1,1708,2022-06-15
4112,655,6,1799,2023-05-19
4113,916,38,1099,2022-07-06
4114,105,41,397,2022-09-25
4115,532,27,352,2023-08-10
4116,560,22,1505,2023-05-19
4117,804,47,1407,2023-09-14
4118,449,15,1553,2023-03-13
4119,888,15,1792,2023-07-07
4120,249,8,1737,2023-06-12
4121,182,35,1396,2022-11-23
4122,419,2,694,2022-08-23
4123,587,49,921,2022-01-24
4124,505,45,1206,2023-07-12
4125,737,41,878,2023-02-17
4126,698,8,929,2023-05-05
4127,717,4,825,2023-05-24
4128,242,26,1062,2022-05-31
4129,881,1,748,2022-01-03
4130,386,35,295,2022-03-28
4131,675,11,370,2022-08-18
4132,645,23,672,2023-11-22
4133,164,6,806,2023-11-27
4134,895,43,750,2022-01-16
4135,796,22,1105,2023-04-04
4136,960,7,1407,2022-09-29
4137,415,37,308,2022-03-16
4138,536,42,1578,2022-06-28
4139,75,37,285,2022-12-02
4140,582,26,1985,2023-04-13
4141,774,39,1956,2022-02-10
4142,571,38,1095,2023-11-30
4143,275,16,881,2023-10-01
4144,624,35,592,2023-07-14
4145,889,2,1952,2022-06-12
4146,130,3,1743,2022-12-05
4147,818,3,1949,2023-09-12
4148,709,47,471,2023-11-10
4149,862,35,888,2023-09-05
4150,734,45,514,2023-06-04
4151,993,19,1328,2022-05-14
4152,306,39,692,2023-09-17
4153,525,36,1290,2022-03-09
4154,663,6,581,2022-12-22
4155,463,41,1118,2023-06-04
4156,469,49,1870,2022-02-06
4157,712,42,904,2022-04-04
4158,366,12,482,2023-07-12
4159,412,29,800,2023-05-05
4160,201,35,1576,2023-11-04
4161,192,2,1913,2023-09-23
4162,463,18,780,2022-03-21
4163,987,40,131,2023-10-05
4164,680,30,1014,2023-09-18
4165,545,32,788,2023-07-09
4166,154,40,1177,2023-03-23
4167,518,32,1472,2022-06-07
4168,858,9,656,2023-06-13
4169,591,13,1012,2022-02-09
4170,810,42,1090,2022-11-22
4171,698,34,2,2023-02-13
4172,659,12,1398,2023-10-03
4173,812,16,756,2022-02-23
4174,713,18,1809,2022-01-31
4175,680,24,1548,2023-02-04
4176,391,47,1269,2022-12-06
4177,703,30,1166,2022-02-09
4178,32,44,256,2022-06-21
4179,287,35,361,2022-12-17
4180,873,24,550,2022-09-15
4181,187,34,806,2023-04-17
4182,608,26,402,2022-05-24
4183,362,40,603,2022-07-10
4184,654,16,1299,2022-05-17
4185,700,35,1515,2023-08-13
4186,868,18,1617,2023-02-05
4187,851,15,1775,2022-07-19
4188,560,37,1914,2022-04-16
4189,349,26,337,2022-09-24
4190,82,44,1394,2022-12-02
4191,192,35,1560,2022-12-12
4192,740,31,365,2022-12-18
4193,399,11,1984,2023-08-13
4194,176,26,1938,2023-08-27
4195,227,45,456,2022-12-18
4196,543,39,1601,2023-01-14
4197,105,15,1763,2023-06-01
4198,109,36,1456,2023-02-05
4199,379,24,53,2023-10-24
4200,502,34,539,2023-01-31
4201,973,36,665,2022-01-17
4202,625,21,1549,2023-05-15
4203,792,44,589,2022-09-25
4204,230,1,398,2022-11-10
4205,644,40,246,2023-11-23
4206,916,33,1689,2023-08-14
4207,77,8,1872,2023-05-08
4208,614,31,338,2022-02-18
4209,204,34,1707,2022-12-08
4210,596,16,552,2022-02-08
4211,89,24,431,2023-02-08
4212,315,6,667,2022-10-28
4213,465,7,670,2022-12-02
4214,208,7,444,2022-06-27
4215,375,40,1815,2022-08-08
4216,838,27,975,2023-06-22
4217,100,16,1636,2023-03-13
4218,459,21,94,2022-01-17
4219,983,40,545,2022-06-03
4220,714,42,1644,2022-04-22
4221,291,50,1623,2022-03-31
4222,37,50,725,2022-07-01
4223,468,25,1261,2023-06-26
4224,971,8,1426,2023-08-29
4225,537,31,1150,2022-03-03
4226,620,47,1710,2022-05-15
4227,776,31,14,2022-10-06
4228,370,9,482,2023-06-11
4229,540,36,1755,2022-12-23
4230,412,11,1824,2022-05-21
4231,958,22,1142,2023-03-15
4232,427,4,1957,2022-11-29
4233,885,50,1196,2023-06-03
4234,426,49,922,2023-07-06
4235,453,18,612,2022-06-21
4236,142,32,1447,2022-12-12
4237,523,22,1518,2023-11-17
4238,287,35,1295,2022-12-14
4239,751,38,865,2023-01-08
4240,816,21,1614,2023-09-21
4241,295,12,1029,2022-05-12
4242,312,40,1865,2022-05-02
4243,991,6,1664,2023-03-15
4244,341,2,279,2022-01-07
4245,904,3,88,2022-06-09
4246,821,20,763,2023-10-17
4247,236,38,1326,2022-08-26
4248,75,16,269,2023-10-21
4249,899,8,1637,2022-11-30
4250,890,21,142,2022-08-02
4251,6,21,697,2023-05-08
4252,35,34,418,2023-10-11
4253,649,28,1138,2022-07-06
4254,699,7,582,2022-11-07
4255,292,34,1075,2023-09-24
4256,393,25,1202,2023-09-27
4257,734,32,296,2023-05-27
4258,987,45,1919,2022-08-16
4259,434,29,1841,2023-10-15
4260,808,29,1474,2022-10-27
4261,659,27,307,2022-01-07
4262,133,24,1733,2023-06-12
4263,757,46,344,2023-01-13
4264,295,14,1945,2022-03-13
4265,539,14,1650,2022-06-27
4266,725,35,1655,2022-04-19
4267,755,9,390,2022-03-06
4268,130,13,1243,2022-05-27
4269,900,42,15,2023-10-04
4270,313,40,190,2022-03-02
4271,387,48,17,2022-04-03
4272,533,16,851,2022-09-26
4273,502,11,418,2023-07-21
4274,475,23,50,2023-06-30
4275,170,50,966,2023-02-18
4276,532,46,179,2023-11-13
4277,467,12,1612,2022-07-05
4278,922,23,984,2023-04-21
4279,329,17,1530,2023-01-07
4280,576,41,545,2023-05-11
4281,139,25,317,2023-08-08
4282,965,3,667,2022-05-26
4283,634,6,1047,2023-11-17
4284,760,30,784,2023-11-05
4285,568,16,1495,2022-04-15
4286,402,4,1126,2022-07-06
4287,736,29,1967,2022-05-04
4288,661,31,360,2022-03-06
4289,469,44,441,2022-07-23
4290,454,46,1492,2022-08-11
4291,949,37,1343,2023-08-20
